InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
574481,23084,RABBIT NIGHT LIGHT,1,11/4/2011 12:45,2.08,18022.0,United Kingdom
573876,21058,PARTY INVITES WOODLAND,1,11/1/2011 12:48,0.85,16360.0,United Kingdom
575607,21876,POTTERING MUG,1,11/10/2011 12:37,3.29,14096.0,United Kingdom
572317,23526,WALL ART DOG LICENCE ,2,10/23/2011 16:13,5.95,14629.0,United Kingdom
549596,85174,S/4 CACTI CANDLES,4,4/11/2011 11:06,4.95,14339.0,United Kingdom
581129,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,12/7/2011 12:48,7.95,15498.0,United Kingdom
542863,20727,LUNCH BAG  BLACK SKULL.,10,2/1/2011 11:58,1.65,13494.0,United Kingdom
572484,23207,LUNCH BAG ALPHABET DESIGN,2,10/24/2011 13:50,1.65,17220.0,United Kingdom
568063,22733,3D TRADITIONAL CHRISTMAS STICKERS,18,9/23/2011 13:24,1.25,15981.0,United Kingdom
552951,85114B,IVORY ENCHANTED FOREST PLACEMAT,6,5/12/2011 12:05,1.65,14988.0,United Kingdom
551016,82483,WOOD 2 DRAWER CABINET WHITE FINISH,16,4/26/2011 11:09,5.95,17975.0,United Kingdom
564203,23331,DECORATIVE WICKER HEART SMALL,48,8/24/2011 8:49,0.63,18061.0,United Kingdom
574725,21154,RED RETROSPOT OVEN GLOVE ,2,11/6/2011 14:50,1.25,15883.0,United Kingdom
551595,21498,RED RETROSPOT WRAP ,600,5/3/2011 11:33,0.34,12891.0,United Kingdom
559662,22652,TRAVEL SEWING KIT,10,7/11/2011 13:32,1.65,16572.0,United Kingdom
536525,22429,ENAMEL MEASURING JUG CREAM,1,12/1/2010 12:54,4.25,14078.0,United Kingdom
540461,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,1/7/2011 12:44,2.95,15139.0,United Kingdom
543116,22501,PICNIC BASKET WICKER LARGE,2,2/3/2011 13:29,9.95,17672.0,United Kingdom
577026,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,12,11/17/2011 12:55,2.55,17237.0,United Kingdom
578233,20727,LUNCH BAG  BLACK SKULL.,10,11/23/2011 12:20,1.65,14049.0,United Kingdom
578824,23493,VINTAGE DOILY TRAVEL SEWING KIT,1,11/25/2011 14:02,1.95,17883.0,United Kingdom
573141,22384,LUNCH BAG PINK POLKADOT,10,10/27/2011 17:35,1.65,16680.0,United Kingdom
547790,85049C,ROMANTIC PINKS RIBBONS ,12,3/25/2011 12:04,1.25,12545.0,Spain
579412,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,4,11/29/2011 12:47,4.25,14125.0,United Kingdom
551529,22556,PLASTERS IN TIN CIRCUS PARADE ,12,5/1/2011 13:18,1.65,12524.0,Germany
566788,23172,REGENCY TEA PLATE PINK,12,9/15/2011 10:31,1.65,14306.0,United Kingdom
564821,23293,SET OF 12 FAIRY CAKE BAKING CASES,1,8/30/2011 12:16,0.83,14078.0,United Kingdom
547375,22904,CALENDAR PAPER CUT DESIGN,6,3/22/2011 14:24,2.95,13196.0,United Kingdom
565249,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,9/2/2011 10:38,1.65,18027.0,United Kingdom
570492,85099B,JUMBO BAG RED RETROSPOT,10,10/11/2011 8:23,2.08,14194.0,United Kingdom
542399,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,3,1/27/2011 15:38,2.95,15549.0,United Kingdom
570210,22996,TRAVEL CARD WALLET VINTAGE TICKET,8,10/9/2011 10:48,0.42,13259.0,United Kingdom
537418,21790,VINTAGE SNAP CARDS,2,12/6/2010 15:13,0.85,17884.0,United Kingdom
572521,22595,GINGHAM HEART DECORATION,12,10/24/2011 15:19,0.85,15844.0,United Kingdom
561702,22960,JAM MAKING SET WITH JARS,6,7/29/2011 10:58,4.25,15149.0,United Kingdom
550941,23194,GYMKHANA TREASURE BOOK BOX,1,4/21/2011 15:46,2.25,17109.0,United Kingdom
580516,21058,PARTY INVITES WOODLAND,2,12/4/2011 14:15,0.85,17954.0,United Kingdom
554638,20725,LUNCH BAG RED RETROSPOT,4,5/25/2011 11:59,1.65,14810.0,United Kingdom
C550423,23052,RECYCLED ACAPULCO MAT TURQUOISE,-1,4/18/2011 12:06,8.25,14403.0,United Kingdom
581310,21064,BOOM BOX SPEAKER BOYS,1,12/8/2011 11:43,1.25,16442.0,United Kingdom
573122,23344,JUMBO BAG 50'S CHRISTMAS ,3,10/27/2011 16:23,2.08,14357.0,United Kingdom
538208,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,1,12/10/2010 11:39,3.75,14037.0,United Kingdom
537855,21690,SILVER  CANDLEPOT JARDIN ,1,12/8/2010 15:59,3.75,15996.0,United Kingdom
537855,22130,PARTY CONE CHRISTMAS DECORATION ,6,12/8/2010 15:59,0.85,15996.0,United Kingdom
580999,22754,SMALL RED BABUSHKA NOTEBOOK ,1,12/6/2011 17:49,0.21,17883.0,United Kingdom
573407,23583,LUNCH BAG PAISLEY PARK  ,1,10/30/2011 15:58,1.65,18067.0,United Kingdom
556439,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,6/10/2011 14:46,11.95,18061.0,United Kingdom
580512,21452,TOADSTOOL MONEY BOX,6,12/4/2011 13:55,2.95,12673.0,Germany
558183,22685,FRENCH BLUE METAL DOOR SIGN 0,4,6/27/2011 12:13,1.25,15996.0,United Kingdom
573546,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,10/31/2011 13:13,0.65,15974.0,United Kingdom
540702,79321,CHILLI LIGHTS,4,1/11/2011 9:58,4.95,13491.0,United Kingdom
575754,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,2,11/11/2011 10:43,2.95,17295.0,United Kingdom
571038,21733,RED HANGING HEART T-LIGHT HOLDER,2,10/13/2011 12:58,2.95,15511.0,United Kingdom
572997,23129,HEART SHAPED HOLLY WREATH,6,10/27/2011 11:24,4.15,17878.0,United Kingdom
545324,22424,ENAMEL BREAD BIN CREAM,1,3/1/2011 14:58,12.75,13110.0,United Kingdom
550803,21935,SUKI  SHOULDER BAG,5,4/20/2011 15:25,1.65,18177.0,United Kingdom
547037,22659,LUNCH BOX I LOVE LONDON,64,3/20/2011 10:37,1.65,14101.0,United Kingdom
549182,22047,EMPIRE GIFT WRAP,25,4/7/2011 9:12,0.42,15646.0,United Kingdom
553074,23209,LUNCH BAG DOILEY PATTERN ,3,5/13/2011 11:45,1.65,15529.0,United Kingdom
C552744,POST,POSTAGE,-1,5/11/2011 11:15,3.15,16297.0,United Kingdom
539444,22969,HOMEMADE JAM SCENTED CANDLES,24,12/17/2010 15:52,1.45,14146.0,United Kingdom
578106,23497,CLASSIC CHROME BICYCLE BELL ,12,11/23/2011 9:02,1.45,16133.0,United Kingdom
554132,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,5/23/2011 9:43,2.95,12360.0,Austria
578103,23322,LARGE WHITE HEART OF WICKER,6,11/23/2011 8:42,2.95,17554.0,United Kingdom
573334,23177,TREASURE ISLAND BOOK BOX,18,10/30/2011 11:35,2.25,12912.0,United Kingdom
568181,21411,GINGHAM HEART  DOORSTOP RED,6,9/25/2011 13:42,4.25,17154.0,United Kingdom
548710,84978,HANGING HEART JAR T-LIGHT HOLDER,24,4/3/2011 13:24,1.25,16678.0,United Kingdom
578927,22384,LUNCH BAG PINK POLKADOT,2,11/27/2011 12:26,1.65,15747.0,United Kingdom
579159,23494,VINTAGE DOILY DELUXE SEWING KIT ,3,11/28/2011 13:53,5.95,13196.0,United Kingdom
561534,22457,NATURAL SLATE HEART CHALKBOARD ,6,7/28/2011 9:45,2.95,14307.0,United Kingdom
556883,23200,JUMBO BAG PEARS,10,6/15/2011 12:24,2.08,13343.0,United Kingdom
552822,23203,JUMBO BAG DOILEY PATTERNS,10,5/11/2011 12:59,2.08,15521.0,United Kingdom
572331,23358,HOT STUFF HOT WATER BOTTLE,6,10/24/2011 10:18,3.75,16491.0,United Kingdom
572720,21650,ASSORTED TUTTI FRUTTI BRACELET,24,10/25/2011 15:04,0.19,13978.0,United Kingdom
574316,48129,DOORMAT TOPIARY,4,11/3/2011 18:45,8.25,17351.0,United Kingdom
577172,22561,WOODEN SCHOOL COLOURING SET,2,11/18/2011 10:56,1.65,17760.0,United Kingdom
578151,23355,HOT WATER BOTTLE KEEP CALM,4,11/23/2011 11:18,4.95,16020.0,United Kingdom
556139,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,6/9/2011 11:05,1.25,14231.0,United Kingdom
547940,22084,PAPER CHAIN KIT EMPIRE,1,3/28/2011 14:43,2.95,16814.0,United Kingdom
C540243,22606,WOODEN SKITTLES GARDEN SET,-1,1/5/2011 15:32,15.95,12585.0,Germany
545184,85049E,SCANDINAVIAN REDS RIBBONS,12,2/28/2011 15:00,1.25,13292.0,United Kingdom
538944,22834,HAND WARMER BABUSHKA DESIGN,12,12/15/2010 11:21,2.1,13295.0,United Kingdom
571508,23020,GLASS  SONGBIRD STORAGE JAR,1,10/17/2011 15:27,24.96,,United Kingdom
542727,21915,RED  HARMONICA IN BOX ,1,1/31/2011 15:09,1.25,17604.0,United Kingdom
569401,23314,VINTAGE CHRISTMAS TABLECLOTH,2,10/4/2011 8:56,12.5,15111.0,United Kingdom
558056,21389,IVORY HANGING DECORATION  BIRD,12,6/24/2011 14:54,0.85,15186.0,United Kingdom
575678,22186,RED STAR CARD HOLDER,12,11/10/2011 15:23,1.95,16169.0,United Kingdom
543027,20975,12 PENCILS SMALL TUBE RED RETROSPOT,48,2/2/2011 14:51,0.65,12414.0,Austria
539353,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,12/17/2010 11:30,2.95,12782.0,Portugal
559056,21175,GIN + TONIC DIET METAL SIGN,12,7/6/2011 9:15,2.55,14645.0,United Kingdom
539319,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,18,12/16/2010 19:10,3.75,12967.0,United Kingdom
544160,84457,SET/3 RABBITS FLOWER SKIPPPING ROPE,7,2/16/2011 12:49,0.85,16494.0,United Kingdom
580062,23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,10,12/1/2011 13:28,0.79,15862.0,United Kingdom
573407,21034,REX CASH+CARRY JUMBO SHOPPER,4,10/30/2011 15:58,0.95,18067.0,United Kingdom
573897,82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,2,11/1/2011 14:29,1.25,16729.0,United Kingdom
579286,21912,VINTAGE SNAKES & LADDERS,1,11/29/2011 10:57,3.75,17772.0,United Kingdom
560715,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,7/20/2011 13:21,6.95,13549.0,United Kingdom
572994,23332,IVORY WICKER HEART LARGE,12,10/27/2011 11:10,1.65,17684.0,United Kingdom
554859,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,100,5/27/2011 10:16,0.72,14828.0,United Kingdom
577085,23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,16,11/17/2011 15:47,0.83,12997.0,United Kingdom
568201,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,3,9/25/2011 14:58,2.1,14712.0,United Kingdom
543006,21866,UNION JACK FLAG LUGGAGE TAG,1,2/2/2011 12:53,1.25,17975.0,United Kingdom
570093,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,1,10/7/2011 11:55,4.25,18096.0,United Kingdom
544306,20749,ASSORTED COLOUR MINI CASES,2,2/17/2011 13:57,7.95,13085.0,United Kingdom
564143,23028,DRAWER KNOB CRACKLE GLAZE BLUE,18,8/23/2011 11:51,1.65,16814.0,United Kingdom
561702,22626,BLACK KITCHEN SCALES,2,7/29/2011 10:58,8.5,15149.0,United Kingdom
550824,21934,SKULL SHOULDER BAG,5,4/21/2011 10:00,1.65,18177.0,United Kingdom
540280,21422,PORCELAIN ROSE SMALL,80,1/6/2011 12:37,0.85,12386.0,Australia
575700,23357,HOT WATER BOTTLE SEX BOMB,4,11/10/2011 16:58,4.95,15111.0,United Kingdom
568146,23200,JUMBO BAG PEARS,10,9/25/2011 11:33,2.08,16169.0,United Kingdom
562605,23265,SET OF 3 WOODEN TREE DECORATIONS,12,8/8/2011 10:59,1.25,12530.0,Germany
570098,23130,MISTLETOE HEART WREATH GREEN,8,10/7/2011 12:11,4.15,13169.0,United Kingdom
566420,22467,GUMBALL COAT RACK,3,9/12/2011 13:50,2.55,16360.0,United Kingdom
542538,22383,LUNCH BAG SUKI  DESIGN ,10,1/28/2011 13:54,1.65,15079.0,United Kingdom
557856,47348A,FUSCHIA VOILE POINTY SHOE DEC,12,6/23/2011 11:47,0.39,16647.0,United Kingdom
540416,84800L,LARGE WHITE/PINK ROSE ART FLOWER,24,1/7/2011 10:55,1.69,16473.0,United Kingdom
551399,22781,GUMBALL MAGAZINE RACK,2,4/28/2011 13:17,7.65,17874.0,United Kingdom
578261,82484,WOOD BLACK BOARD ANT WHITE FINISH,24,11/23/2011 13:24,6.75,14216.0,United Kingdom
567475,22568,FELTCRAFT CUSHION OWL,1,9/20/2011 13:11,3.75,16360.0,United Kingdom
552816,21713,CITRONELLA CANDLE FLOWERPOT,2,5/11/2011 12:47,2.1,15521.0,United Kingdom
554935,84991,60 TEATIME FAIRY CAKE CASES,24,5/27/2011 13:30,0.55,14338.0,United Kingdom
541111,21539,RED RETROSPOT BUTTER DISH,3,1/13/2011 15:13,4.95,15687.0,United Kingdom
542895,22426,ENAMEL WASH BOWL CREAM,2,2/1/2011 13:47,3.75,14549.0,United Kingdom
547790,22079,RIBBON REEL HEARTS DESIGN ,10,3/25/2011 12:04,1.65,12545.0,Spain
552769,22752,SET 7 BABUSHKA NESTING BOXES,1,5/11/2011 11:47,8.5,16241.0,United Kingdom
569036,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,9/30/2011 10:44,1.25,18217.0,United Kingdom
579711,22115,METAL SIGN EMPIRE TEA,1,11/30/2011 14:17,0.79,15060.0,United Kingdom
561100,22083,PAPER CHAIN KIT RETROSPOT,6,7/25/2011 11:01,2.95,15289.0,United Kingdom
562788,20727,LUNCH BAG  BLACK SKULL.,10,8/9/2011 13:48,1.65,17669.0,United Kingdom
558671,75049L,LARGE CIRCULAR MIRROR MOBILE,96,7/1/2011 10:47,0.85,17123.0,United Kingdom
569843,23082,SET 6 PAPER TABLE LANTERN HEARTS ,2,10/6/2011 13:29,3.75,14449.0,United Kingdom
547122,22993,SET OF 4 PANTRY JELLY MOULDS,24,3/21/2011 11:52,1.25,17678.0,United Kingdom
567897,23310,BUBBLEGUM RING ASSORTED,180,9/22/2011 16:07,0.36,12364.0,Belgium
544400,22560,TRADITIONAL MODELLING CLAY,48,2/18/2011 12:31,1.06,14101.0,United Kingdom
562564,23208,LUNCH BAG VINTAGE LEAF DESIGN,1,8/7/2011 10:43,1.65,15058.0,United Kingdom
573955,21770,OPEN CLOSED METAL SIGN,2,11/2/2011 10:51,4.95,14216.0,United Kingdom
541370,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,6,1/17/2011 14:51,2.95,18179.0,United Kingdom
539631,21916,SET 12 RETRO WHITE CHALK STICKS,1,12/20/2010 15:03,0.85,,United Kingdom
574881,23130,MISTLETOE HEART WREATH GREEN,4,11/7/2011 13:30,4.15,12832.0,United Kingdom
574316,22979,PANTRY WASHING UP BRUSH,1,11/3/2011 18:45,1.45,17351.0,United Kingdom
C569107,22039,BOTANICAL LILY GIFT WRAP,-25,9/30/2011 12:40,0.42,15150.0,United Kingdom
561862,23198,PANTRY MAGNETIC  SHOPPING LIST,48,7/31/2011 10:38,1.25,15569.0,United Kingdom
554935,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,5/27/2011 13:30,4.95,14338.0,United Kingdom
546552,21890,S/6 WOODEN SKITTLES IN COTTON BAG,6,3/15/2011 8:18,2.95,13082.0,United Kingdom
576364,22138,BAKING SET 9 PIECE RETROSPOT ,2,11/14/2011 17:40,4.95,15009.0,United Kingdom
C568420,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,9/27/2011 11:17,4.95,16573.0,United Kingdom
576926,23119,PACK OF 6 LARGE FRUIT STRAWS ,12,11/17/2011 10:59,0.62,14113.0,United Kingdom
568222,22620,4 TRADITIONAL SPINNING TOPS,12,9/26/2011 10:06,1.45,16603.0,United Kingdom
568194,22384,LUNCH BAG PINK POLKADOT,10,9/25/2011 14:38,1.65,16008.0,United Kingdom
564843,21913,VINTAGE SEASIDE JIGSAW PUZZLES,1,8/30/2011 14:09,3.75,15866.0,United Kingdom
558452,21217,RED RETROSPOT ROUND CAKE TINS,1,6/29/2011 13:51,9.95,15208.0,United Kingdom
568239,21243,PINK  POLKADOT PLATE ,8,9/26/2011 12:02,1.69,18205.0,United Kingdom
542247,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,1/26/2011 15:49,2.55,12997.0,United Kingdom
542863,21385,IVORY HANGING DECORATION  HEART,24,2/1/2011 11:58,0.85,13494.0,United Kingdom
553585,21155,RED RETROSPOT PEG BAG,6,5/18/2011 10:41,2.55,15301.0,United Kingdom
554765,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,5/26/2011 11:38,0.85,16837.0,United Kingdom
545000,22457,NATURAL SLATE HEART CHALKBOARD ,6,2/25/2011 12:37,2.95,15281.0,United Kingdom
545518,85187,S/12 MINI RABBIT EASTER,12,3/3/2011 12:24,1.65,18218.0,United Kingdom
547203,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,3/21/2011 13:51,8.5,17146.0,United Kingdom
578065,23378,PACK OF 12 50'S CHRISTMAS TISSUES,1,11/22/2011 15:41,0.83,,United Kingdom
577730,20727,LUNCH BAG  BLACK SKULL.,2,11/21/2011 12:59,1.65,17253.0,United Kingdom
566204,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,9/9/2011 14:58,2.95,14628.0,United Kingdom
577534,72127,COLUMBIAN CANDLE ROUND ,2,11/20/2011 14:05,1.25,18127.0,United Kingdom
560260,20726,LUNCH BAG WOODLAND,1,7/17/2011 13:32,1.65,14044.0,United Kingdom
537462,20728,LUNCH BAG CARS BLUE,6,12/7/2010 10:06,1.65,17228.0,United Kingdom
555856,48138,DOORMAT UNION FLAG,1,6/7/2011 14:02,7.95,17124.0,United Kingdom
542147,22356,CHARLOTTE BAG PINK POLKADOT,10,1/26/2011 10:02,0.85,12782.0,Portugal
575326,23313,VINTAGE CHRISTMAS BUNTING,5,11/9/2011 13:47,4.95,12532.0,France
556264,84078A,SET/4 WHITE RETRO STORAGE CUBES ,4,6/9/2011 18:42,34.95,16107.0,United Kingdom
580062,23084,RABBIT NIGHT LIGHT,1,12/1/2011 13:28,2.08,15862.0,United Kingdom
574881,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,12,11/7/2011 13:30,1.25,12832.0,United Kingdom
566913,21984,PACK OF 12 PINK PAISLEY TISSUES ,4,9/15/2011 14:07,0.39,17602.0,United Kingdom
555473,20702,PINK PADDED MOBILE,6,6/3/2011 11:59,4.25,14700.0,United Kingdom
573377,22314,OFFICE MUG WARMER CHOC+BLUE,1,10/30/2011 13:51,2.95,14653.0,United Kingdom
548499,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,3,3/31/2011 13:47,2.08,17075.0,United Kingdom
557736,16161P,WRAP ENGLISH ROSE ,25,6/22/2011 11:35,0.42,13420.0,United Kingdom
556527,23193,BUFFALO BILL TREASURE BOOK BOX,1,6/13/2011 11:33,2.25,16205.0,United Kingdom
576054,21982,PACK OF 12 SUKI TISSUES ,1,11/13/2011 14:55,0.39,15787.0,United Kingdom
549053,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,4/6/2011 10:20,2.95,13863.0,United Kingdom
547790,22938,CUPCAKE LACE PAPER SET 6,12,3/25/2011 12:04,1.95,12545.0,Spain
573428,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,10/31/2011 10:19,1.25,12571.0,France
561702,22423,REGENCY CAKESTAND 3 TIER,1,7/29/2011 10:58,12.75,15149.0,United Kingdom
577500,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,1,11/20/2011 12:30,2.89,14052.0,United Kingdom
579286,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,11/29/2011 10:57,1.65,17772.0,United Kingdom
577512,21531,RED RETROSPOT SUGAR JAM BOWL,6,11/20/2011 12:55,2.55,12523.0,France
575914,23377,PACK OF 12 DOLLY GIRL TISSUES,24,11/11/2011 16:31,0.39,17071.0,United Kingdom
570242,22295,HEART FILIGREE DOVE LARGE,24,10/9/2011 15:40,1.65,16380.0,United Kingdom
542057,20725,LUNCH BAG RED RETROSPOT,2,1/25/2011 11:57,1.65,15967.0,United Kingdom
551653,21558,SKULL LUNCH BOX WITH CUTLERY ,18,5/3/2011 12:03,2.55,13282.0,United Kingdom
579530,21535,RED RETROSPOT SMALL MILK JUG,6,11/30/2011 9:00,2.55,14794.0,United Kingdom
577500,22697,GREEN REGENCY TEACUP AND SAUCER,1,11/20/2011 12:30,2.95,14052.0,United Kingdom
563617,22715,CARD WEDDING DAY,12,8/18/2011 9:45,0.42,15301.0,United Kingdom
568063,22561,WOODEN SCHOOL COLOURING SET,12,9/23/2011 13:24,1.65,15981.0,United Kingdom
541813,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,1/21/2011 15:36,2.95,18239.0,United Kingdom
540188,21519,GIN & TONIC DIET GREETING CARD ,12,1/5/2011 13:57,0.42,16771.0,United Kingdom
559629,22189,CREAM HEART CARD HOLDER,1,7/11/2011 11:58,3.95,14690.0,United Kingdom
578953,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,5,11/27/2011 14:50,0.65,13546.0,United Kingdom
579158,22632,HAND WARMER RED RETROSPOT,12,11/28/2011 13:53,2.1,17188.0,United Kingdom
576370,23202,JUMBO BAG VINTAGE LEAF,40,11/15/2011 8:00,2.08,15981.0,United Kingdom
570356,21703,BAG 125g SWIRLY MARBLES,96,10/10/2011 12:30,0.36,15330.0,United Kingdom
575186,23223,CHRISTMAS TREE HANGING SILVER ,12,11/9/2011 9:01,0.83,17611.0,United Kingdom
547026,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,3/18/2011 17:07,8.5,14633.0,United Kingdom
564203,21683,MEDIUM MEDINA STAMPED METAL BOWL ,12,8/24/2011 8:49,2.95,18061.0,United Kingdom
564203,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,4,8/24/2011 8:49,3.75,18061.0,United Kingdom
552288,85099B,JUMBO BAG RED RETROSPOT,20,5/8/2011 13:20,2.08,13313.0,United Kingdom
561648,37340,MULTICOLOUR SPRING FLOWER MUG,12,7/28/2011 15:21,0.39,15746.0,United Kingdom
572886,48184,DOORMAT ENGLISH ROSE ,2,10/26/2011 13:46,8.25,12448.0,Spain
552329,22432,WATERING CAN PINK BUNNY,6,5/9/2011 10:06,1.95,13492.0,Switzerland
577309,22027,TEA PARTY BIRTHDAY CARD,12,11/18/2011 13:14,0.42,15933.0,United Kingdom
560285,23342,MINT DINER WALL CLOCK,2,7/18/2011 9:21,8.5,14944.0,United Kingdom
540454,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,1/7/2011 11:57,1.25,16191.0,United Kingdom
549053,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,4/6/2011 10:20,11.95,13863.0,United Kingdom
539264,47567B,TEA TIME KITCHEN APRON,3,12/16/2010 15:02,5.95,15224.0,United Kingdom
568326,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,9/26/2011 14:00,4.15,13200.0,United Kingdom
573868,23108,SET OF 10 LED DOLLY LIGHTS,4,11/1/2011 12:18,6.25,12491.0,France
572907,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,10/26/2011 15:44,0.85,12827.0,United Kingdom
573407,20724,RED RETROSPOT CHARLOTTE BAG,10,10/30/2011 15:58,0.85,18067.0,United Kingdom
560095,23013,GLASS APOTHECARY BOTTLE TONIC,1,7/14/2011 17:14,3.95,17848.0,United Kingdom
542797,22551,PLASTERS IN TIN SPACEBOY,1,2/1/2011 11:08,1.65,17884.0,United Kingdom
572320,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,10/24/2011 8:48,2.95,16325.0,United Kingdom
565930,84509B,SET OF 4 FAIRY CAKE PLACEMATS,4,9/8/2011 10:32,3.75,12685.0,France
548276,21915,RED  HARMONICA IN BOX ,12,3/30/2011 11:39,1.25,17863.0,United Kingdom
574864,23439,HAND WARMER RED LOVE HEART,1,11/7/2011 12:29,2.1,14387.0,United Kingdom
559009,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,10,7/5/2011 12:47,1.65,15549.0,United Kingdom
560281,84988,SET OF 72 PINK HEART PAPER DOILIES,1,7/17/2011 15:59,1.45,17984.0,United Kingdom
576929,22736,RIBBON REEL MAKING SNOWMEN ,10,11/17/2011 11:09,1.65,16638.0,United Kingdom
558908,21314,SMALL GLASS HEART TRINKET POT,8,7/5/2011 9:06,2.1,13338.0,United Kingdom
576274,22423,REGENCY CAKESTAND 3 TIER,1,11/14/2011 14:24,12.75,17793.0,United Kingdom
578429,22156,HEART DECORATION WITH PEARLS ,8,11/24/2011 12:12,0.85,16271.0,United Kingdom
540351,10125,MINI FUNKY DESIGN TAPES,20,1/6/2011 14:26,0.42,12735.0,France
579411,23583,LUNCH BAG PAISLEY PARK  ,11,11/29/2011 12:46,1.65,16794.0,United Kingdom
547026,82494L,WOODEN FRAME ANTIQUE WHITE ,6,3/18/2011 17:07,2.95,14633.0,United Kingdom
536833,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,12,12/2/2010 17:48,0.85,18239.0,United Kingdom
578830,23404,HOME SWEET HOME BLACKBOARD,6,11/25/2011 14:58,4.95,15186.0,United Kingdom
579148,22273,FELTCRAFT DOLL MOLLY,3,11/28/2011 13:20,2.95,17523.0,United Kingdom
560590,22629,SPACEBOY LUNCH BOX ,12,7/19/2011 15:55,1.95,12560.0,Germany
545595,22414,DOORMAT NEIGHBOURHOOD WITCH ,1,3/4/2011 10:39,7.95,14570.0,United Kingdom
573329,85049E,SCANDINAVIAN REDS RIBBONS,1,10/30/2011 11:19,1.25,14810.0,United Kingdom
536851,22180,RETROSPOT LAMP,6,12/3/2010 9:49,9.95,12967.0,United Kingdom
542105,84792,ENCHANTED BIRD COATHANGER 5 HOOK,2,1/25/2011 13:35,4.65,12854.0,United Kingdom
549125,22264,FELT FARM ANIMAL WHITE BUNNY ,9,4/6/2011 14:13,0.85,14964.0,United Kingdom
544411,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,12,2/18/2011 14:18,1.45,13799.0,United Kingdom
577500,23582,VINTAGE DOILY JUMBO BAG RED ,1,11/20/2011 12:30,2.08,14052.0,United Kingdom
564660,23165,LARGE CERAMIC TOP STORAGE JAR,12,8/26/2011 14:45,1.65,15074.0,United Kingdom
556528,23112,PARISIENNE CURIO CABINET,2,6/13/2011 11:36,7.5,13269.0,United Kingdom
544400,22659,LUNCH BOX I LOVE LONDON,128,2/18/2011 12:31,1.65,14101.0,United Kingdom
563566,22610,PENS ASSORTED FUNNY FACE,36,8/17/2011 14:25,0.19,13655.0,United Kingdom
544200,20725,LUNCH BAG RED RETROSPOT,10,2/17/2011 10:08,1.65,12494.0,France
547515,21916,SET 12 RETRO WHITE CHALK STICKS,24,3/23/2011 14:02,0.42,13267.0,United Kingdom
541218,85180A,RED HEARTS LIGHT CHAIN ,12,1/14/2011 14:02,1.25,16638.0,United Kingdom
572703,23100,SILVER BELLS TABLE DECORATION,3,10/25/2011 14:35,1.25,16110.0,United Kingdom
544681,20674,GREEN POLKADOT BOWL,4,2/22/2011 16:28,2.46,,United Kingdom
